Car_ID,Brand,Model,Year,Age ,Mileage(km),Fuel_Type,Transmission,Owner,Location,Market_Price(INR)
3230,Tata,Nexon,2013,12,117664,Petrol,Automatic,1st Owner,Ahmedabad,664357
3231,Honda,Jazz,2009,16,52429,Electric,Automatic,2nd Owner,Nagpur,763842
3232,Volkswagen,Virtus,2023,2,147018,Electric,Automatic,2nd Owner,Hyderabad,890356
3233,Honda,WRV,2014,11,23159,Diesel,Automatic,1st Owner,Pune,458066
3234,Volkswagen,Vento,2018,7,5854,CNG,Automatic,1st Owner,Ahmedabad,1209661
3235,Hyundai,Verna,2011,14,70842,Electric,Manual,3rd Owner,Nagpur,126821
3236,Honda,Civic,2014,11,82229,Electric,Manual,2nd Owner,Chennai,846139
3237,Hyundai,Creta,2018,7,110398,Diesel,Manual,3rd Owner,Bangalore,313087
3238,Renault,Kwid,2018,7,92893,CNG,Manual,2nd Owner,Bangalore,388057
3239,Tata,Altroz,2019,6,83514,Diesel,Manual,1st Owner,Bangalore,1448652
3240,Tata,Harrier,2007,18,145743,Electric,Manual,2nd Owner,Hyderabad,461470
3241,Toyota,Etios,2011,14,21417,Petrol,Manual,3rd Owner,Pune,479872
3242,Maruti,Dzire,2022,3,53760,Electric,Manual,2nd Owner,Kolkata,435522
3243,Honda,Jazz,2021,4,91855,Electric,Automatic,1st Owner,Chennai,1367464
3244,Honda,City,2021,4,12529,Diesel,Manual,2nd Owner,Delhi,506707
3245,Kia,Carnival,2018,7,15879,CNG,Automatic,2nd Owner,Nagpur,1801661
3246,Tata,Punch,2021,4,45978,CNG,Automatic,1st Owner,Chennai,621445
3247,Hyundai,i20,2010,15,146661,Electric,Manual,3rd Owner,Delhi,334871
3248,Maruti,Baleno,2018,7,105043,Electric,Automatic,1st Owner,Ahmedabad,1300102
3249,Tata,Harrier,2022,3,93584,Diesel,Automatic,1st Owner,Jaipur,1642042
3250,Maruti,Baleno,2009,16,6649,Electric,Automatic,3rd Owner,Bangalore,482937
3251,Hyundai,i10,2018,7,52709,Diesel,Manual,2nd Owner,Chennai,1151412
3252,Toyota,Etios,2010,15,55561,Diesel,Automatic,2nd Owner,Mumbai,163849
3253,Mahindra,Thar,2021,4,98441,Electric,Manual,1st Owner,Delhi,1394197
3254,Tata,Altroz,2022,3,95280,Electric,Manual,2nd Owner,Delhi,852623
3255,Tata,Tiago,2015,10,93539,CNG,Automatic,3rd Owner,Nagpur,633624
3256,Renault,Captur,2006,19,81853,Petrol,Manual,2nd Owner,Ahmedabad,105349
3257,Volkswagen,Virtus,2014,11,109787,Electric,Manual,3rd Owner,Kolkata,720790
3258,Maruti,WagonR,2013,12,139977,CNG,Automatic,2nd Owner,Bangalore,392850
3259,Tata,Punch,2007,18,47738,CNG,Automatic,2nd Owner,Jaipur,604147
3260,Renault,Kwid,2005,20,115949,Diesel,Manual,3rd Owner,Nagpur,225294
3261,Volkswagen,Taigun,2010,15,115558,CNG,Manual,2nd Owner,Kolkata,110823
3262,Volkswagen,Taigun,2011,14,20507,Petrol,Manual,3rd Owner,Mumbai,540642
3263,Mahindra,XUV700,2021,4,12585,Petrol,Manual,3rd Owner,Jaipur,1761021
3264,Ford,Ecosport,2022,3,63679,Diesel,Automatic,2nd Owner,Jaipur,350725
3265,Kia,Seltos,2006,19,146777,Petrol,Manual,2nd Owner,Bangalore,187754
3266,Mahindra,Thar,2017,8,125162,Petrol,Manual,3rd Owner,Ahmedabad,1098577
3267,Renault,Kwid,2015,10,104869,CNG,Automatic,3rd Owner,Nagpur,844234
3268,Volkswagen,Taigun,2016,9,134666,CNG,Automatic,3rd Owner,Nagpur,924708
3269,Maruti,WagonR,2015,10,67912,Electric,Manual,3rd Owner,Pune,1009047
3270,Kia,Carens,2014,11,24479,Diesel,Automatic,1st Owner,Chennai,446090
3271,Toyota,Glanza,2006,19,123785,Diesel,Manual,2nd Owner,Chennai,126894
3272,Volkswagen,Vento,2007,18,83477,CNG,Automatic,2nd Owner,Hyderabad,345003
3273,Mahindra,Bolero,2009,16,129147,Electric,Automatic,2nd Owner,Bangalore,95805
3274,Kia,Sonet,2014,11,19859,Diesel,Automatic,3rd Owner,Bangalore,546452
3275,Hyundai,i20,2014,11,79902,Petrol,Manual,3rd Owner,Bangalore,926885
3276,Maruti,Celerio,2013,12,28659,Diesel,Manual,3rd Owner,Mumbai,904048
3277,Tata,Tiago,2020,5,88095,Petrol,Manual,2nd Owner,Ahmedabad,792703
3278,Mahindra,Scorpio,2015,10,84295,Electric,Manual,1st Owner,Jaipur,334554
3279,Hyundai,i20,2014,11,66138,CNG,Automatic,2nd Owner,Pune,502966
3280,Volkswagen,Virtus,2010,15,126026,Electric,Automatic,1st Owner,Delhi,657944
3281,Tata,Nexon,2008,17,44514,Petrol,Manual,3rd Owner,Pune,322242
3282,Mahindra,Bolero,2007,18,81021,CNG,Manual,1st Owner,Nagpur,627868
3283,Maruti,Celerio,2022,3,143488,Petrol,Automatic,3rd Owner,Kolkata,1010629
3284,Tata,Altroz,2008,17,33230,Petrol,Manual,1st Owner,Bangalore,304197
3285,Kia,Sonet,2008,17,120938,Diesel,Manual,2nd Owner,Kolkata,508465
3286,Honda,City,2020,5,27302,Petrol,Manual,3rd Owner,Jaipur,493094
3287,Kia,Carnival,2014,11,14375,CNG,Manual,1st Owner,Bangalore,639924
3288,Maruti,Baleno,2013,12,74074,CNG,Automatic,1st Owner,Ahmedabad,240736
3289,Kia,Carnival,2017,8,95424,Petrol,Automatic,2nd Owner,Chennai,477838
3290,Renault,Duster,2012,13,24724,Electric,Manual,1st Owner,Kolkata,175005
3291,Renault,Kiger,2007,18,29332,Petrol,Automatic,3rd Owner,Ahmedabad,109233
3292,Volkswagen,Virtus,2011,14,20840,Electric,Automatic,2nd Owner,Mumbai,125573
3293,Volkswagen,Taigun,2017,8,109045,Electric,Manual,3rd Owner,Delhi,646946
3294,Renault,Kwid,2005,20,134276,Petrol,Automatic,3rd Owner,Mumbai,53632
3295,Hyundai,Creta,2006,19,115324,Diesel,Manual,1st Owner,Bangalore,261368
3296,Maruti,Dzire,2015,10,145120,Electric,Automatic,2nd Owner,Jaipur,1057119
3297,Volkswagen,Vento,2012,13,127714,CNG,Manual,3rd Owner,Ahmedabad,342517
3298,Toyota,Yaris,2009,16,102998,CNG,Automatic,2nd Owner,Chennai,194513
3299,Hyundai,Verna,2018,7,11272,Diesel,Automatic,3rd Owner,Delhi,857764
3300,Kia,Sonet,2022,3,133198,Diesel,Automatic,3rd Owner,Bangalore,605282
3301,Kia,Seltos,2006,19,72658,Diesel,Automatic,2nd Owner,Ahmedabad,365905
3302,Ford,Endeavour,2013,12,140596,Electric,Automatic,3rd Owner,Hyderabad,242197
3303,Renault,Kwid,2009,16,15116,Electric,Manual,1st Owner,Ahmedabad,556974
3304,Tata,Punch,2019,6,131035,Electric,Manual,1st Owner,Hyderabad,985777
3305,Maruti,Celerio,2008,17,34073,CNG,Automatic,1st Owner,Chennai,583966
3306,Hyundai,Creta,2011,14,104416,Petrol,Manual,2nd Owner,Jaipur,594490
3307,Honda,WRV,2005,20,56968,Electric,Manual,1st Owner,Jaipur,164604
3308,Maruti,WagonR,2015,10,94072,CNG,Automatic,2nd Owner,Hyderabad,503437
3309,Kia,Sonet,2017,8,137790,CNG,Manual,2nd Owner,Ahmedabad,338188
3310,Maruti,Baleno,2014,11,76484,CNG,Automatic,2nd Owner,Nagpur,851957
3311,Ford,Figo,2005,20,65520,Petrol,Manual,1st Owner,Nagpur,354884
3312,Tata,Altroz,2020,5,44278,Diesel,Automatic,3rd Owner,Ahmedabad,1036385
3313,Hyundai,Venue,2011,14,107387,Diesel,Automatic,3rd Owner,Mumbai,594746
3314,Renault,Kwid,2023,2,55771,CNG,Manual,3rd Owner,Nagpur,486586
3315,Toyota,Innova,2022,3,34753,Petrol,Manual,2nd Owner,Hyderabad,256802
3316,Kia,Carens,2022,3,76305,Diesel,Automatic,2nd Owner,Mumbai,244190
3317,Tata,Harrier,2023,2,91696,CNG,Manual,2nd Owner,Delhi,1243660
3318,Volkswagen,Virtus,2018,7,91324,CNG,Manual,1st Owner,Ahmedabad,1090581
3319,Tata,Harrier,2015,10,49185,Petrol,Manual,1st Owner,Kolkata,295411
3320,Renault,Duster,2013,12,85224,Electric,Automatic,3rd Owner,Chennai,417536
3321,Hyundai,Venue,2011,14,149389,Diesel,Manual,2nd Owner,Hyderabad,758556
3322,Hyundai,i10,2006,19,28723,Electric,Manual,2nd Owner,Jaipur,143109
3323,Volkswagen,Taigun,2015,10,122564,Electric,Manual,3rd Owner,Bangalore,204648
3324,Volkswagen,Taigun,2022,3,78883,Petrol,Automatic,1st Owner,Bangalore,1209026
3325,Tata,Punch,2011,14,60906,Electric,Manual,3rd Owner,Jaipur,898042
3326,Ford,Endeavour,2023,2,37687,Diesel,Manual,1st Owner,Kolkata,1341326
3327,Renault,Captur,2008,17,26702,CNG,Manual,3rd Owner,Pune,796576
3328,Renault,Kwid,2021,4,77769,Petrol,Manual,2nd Owner,Nagpur,495578
3329,Ford,Figo,2007,18,83825,Electric,Automatic,2nd Owner,Kolkata,151079
3330,Volkswagen,Vento,2006,19,124924,CNG,Automatic,1st Owner,Hyderabad,390814
3331,Kia,Carens,2010,15,68222,Electric,Automatic,2nd Owner,Jaipur,797673
3332,Maruti,Dzire,2022,3,36719,Diesel,Automatic,1st Owner,Delhi,1463488
3333,Tata,Nexon,2022,3,13072,Diesel,Manual,2nd Owner,Ahmedabad,441243
3334,Ford,Endeavour,2005,20,43902,Electric,Automatic,3rd Owner,Bangalore,223959
3335,Toyota,Etios,2007,18,112444,CNG,Automatic,3rd Owner,Jaipur,192581
3336,Maruti,Swift,2011,14,128833,Petrol,Manual,2nd Owner,Mumbai,417571
3337,Maruti,Celerio,2021,4,114291,Electric,Manual,1st Owner,Mumbai,1608640
3338,Maruti,Celerio,2021,4,66493,CNG,Automatic,3rd Owner,Delhi,1508943
3339,Honda,Civic,2019,6,112312,Diesel,Automatic,2nd Owner,Mumbai,1399624
3340,Honda,Jazz,2017,8,88011,Electric,Manual,2nd Owner,Ahmedabad,1038925
3341,Honda,City,2021,4,46984,Petrol,Automatic,3rd Owner,Hyderabad,1772943
3342,Toyota,Innova,2006,19,55811,CNG,Automatic,1st Owner,Delhi,101086
3343,Tata,Harrier,2012,13,20295,Diesel,Manual,3rd Owner,Kolkata,590163
3344,Toyota,Etios,2012,13,68313,Petrol,Manual,2nd Owner,Hyderabad,179766
3345,Mahindra,Thar,2007,18,118424,CNG,Manual,3rd Owner,Delhi,294908
3346,Renault,Triber,2008,17,37805,CNG,Manual,2nd Owner,Nagpur,95456
3347,Toyota,Glanza,2017,8,112005,Diesel,Manual,1st Owner,Ahmedabad,1034579
3348,Honda,Amaze,2009,16,144667,CNG,Automatic,1st Owner,Jaipur,309547
3349,Mahindra,XUV500,2010,15,53821,CNG,Manual,1st Owner,Mumbai,465342
3350,Renault,Kwid,2005,20,147401,CNG,Manual,3rd Owner,Bangalore,199739
3351,Maruti,Baleno,2019,6,7920,CNG,Manual,1st Owner,Bangalore,833317
3352,Kia,Sonet,2022,3,78644,CNG,Automatic,3rd Owner,Pune,566844
3353,Renault,Kiger,2005,20,75616,Electric,Manual,2nd Owner,Pune,440357
3354,Toyota,Innova,2020,5,115353,Electric,Manual,3rd Owner,Kolkata,893455
3355,Toyota,Fortuner,2014,11,42769,Petrol,Automatic,2nd Owner,Jaipur,601426
3356,Tata,Harrier,2014,11,12895,CNG,Manual,3rd Owner,Delhi,1096363
3357,Volkswagen,Virtus,2021,4,143757,CNG,Manual,2nd Owner,Delhi,1615147
3358,Mahindra,XUV700,2006,19,62920,Electric,Automatic,3rd Owner,Jaipur,252683
3359,Hyundai,Creta,2005,20,67396,Diesel,Manual,3rd Owner,Jaipur,331016
3360,Ford,Aspire,2016,9,26154,Petrol,Manual,2nd Owner,Mumbai,1144482
3361,Kia,Carnival,2006,19,110715,Electric,Manual,2nd Owner,Ahmedabad,371796
3362,Honda,Civic,2023,2,144432,Electric,Manual,1st Owner,Jaipur,1198399
3363,Hyundai,i10,2012,13,143343,CNG,Manual,2nd Owner,Delhi,742062
3364,Tata,Nexon,2015,10,97397,Electric,Manual,3rd Owner,Ahmedabad,676209
3365,Ford,Ecosport,2013,12,93294,CNG,Manual,1st Owner,Jaipur,696918
3366,Honda,WRV,2016,9,119158,CNG,Manual,1st Owner,Ahmedabad,241535
3367,Mahindra,Bolero,2006,19,44221,Petrol,Manual,3rd Owner,Delhi,526480
3368,Ford,Endeavour,2012,13,48973,CNG,Automatic,3rd Owner,Ahmedabad,501454
3369,Tata,Altroz,2011,14,79732,Electric,Automatic,3rd Owner,Bangalore,190906
3370,Ford,Figo,2008,17,37464,Petrol,Manual,2nd Owner,Jaipur,708944
3371,Maruti,Dzire,2011,14,45436,Electric,Automatic,2nd Owner,Ahmedabad,445907
3372,Kia,Carens,2016,9,78241,Petrol,Automatic,2nd Owner,Mumbai,191245
3373,Renault,Kwid,2018,7,81712,CNG,Manual,1st Owner,Hyderabad,1086993
3374,Mahindra,Thar,2018,7,119118,CNG,Automatic,2nd Owner,Bangalore,680324
3375,Kia,Seltos,2015,10,39280,Petrol,Automatic,2nd Owner,Kolkata,1016161
3376,Hyundai,Verna,2011,14,120999,CNG,Automatic,2nd Owner,Pune,892437
3377,Kia,Sonet,2019,6,76680,Diesel,Automatic,2nd Owner,Mumbai,1251255
3378,Volkswagen,Vento,2021,4,15636,Electric,Manual,3rd Owner,Chennai,372506
3379,Maruti,Celerio,2023,2,107218,CNG,Automatic,3rd Owner,Delhi,1069379
3380,Honda,Amaze,2016,9,70833,Electric,Automatic,1st Owner,Pune,603765
3381,Toyota,Etios,2006,19,66639,Electric,Manual,1st Owner,Jaipur,85968
3382,Honda,WRV,2014,11,105076,Electric,Manual,2nd Owner,Nagpur,206656
3383,Ford,Aspire,2019,6,77405,Electric,Automatic,3rd Owner,Nagpur,506107
3384,Hyundai,Venue,2007,18,53827,Diesel,Manual,2nd Owner,Mumbai,325758
3385,Ford,Aspire,2016,9,149506,Electric,Manual,3rd Owner,Nagpur,177819
3386,Honda,City,2015,10,141612,Diesel,Manual,1st Owner,Chennai,367589
3387,Ford,Endeavour,2005,20,31323,Diesel,Automatic,2nd Owner,Mumbai,62768
3388,Toyota,Etios,2011,14,140963,Petrol,Manual,1st Owner,Pune,346292
3389,Toyota,Etios,2008,17,147076,Petrol,Automatic,3rd Owner,Mumbai,441838
3390,Hyundai,Verna,2014,11,35391,Diesel,Automatic,3rd Owner,Chennai,224826
3391,Toyota,Innova,2023,2,29874,Diesel,Automatic,3rd Owner,Ahmedabad,512068
3392,Renault,Kwid,2020,5,7041,Petrol,Automatic,3rd Owner,Delhi,908206
3393,Kia,Carens,2005,20,133554,Petrol,Automatic,1st Owner,Delhi,161846
3394,Tata,Nexon,2011,14,78255,CNG,Manual,1st Owner,Mumbai,459209
3395,Maruti,Baleno,2020,5,24147,Electric,Automatic,2nd Owner,Jaipur,1274158
3396,Renault,Triber,2022,3,6810,Electric,Automatic,1st Owner,Pune,948179
3397,Tata,Nexon,2012,13,20609,Electric,Automatic,1st Owner,Kolkata,727483
3398,Hyundai,i20,2008,17,35901,Electric,Manual,3rd Owner,Pune,190320
3399,Tata,Altroz,2012,13,56292,Petrol,Manual,2nd Owner,Chennai,1068580
3400,Volkswagen,Vento,2006,19,117509,Diesel,Manual,1st Owner,Hyderabad,314536
3401,Kia,Seltos,2005,20,106424,Petrol,Automatic,3rd Owner,Mumbai,223201
3402,Toyota,Glanza,2007,18,22066,Diesel,Manual,1st Owner,Kolkata,73795
3403,Ford,Aspire,2008,17,8494,CNG,Automatic,3rd Owner,Kolkata,144858
3404,Hyundai,Verna,2020,5,31792,CNG,Manual,3rd Owner,Bangalore,1029908
3405,Toyota,Fortuner,2013,12,97378,Petrol,Automatic,1st Owner,Nagpur,733747
3406,Kia,Seltos,2018,7,39525,Electric,Automatic,2nd Owner,Kolkata,1393538
3407,Mahindra,XUV700,2022,3,96327,Petrol,Automatic,2nd Owner,Delhi,910731
3408,Tata,Punch,2005,20,81115,CNG,Automatic,3rd Owner,Ahmedabad,322709
3409,Mahindra,XUV700,2014,11,124049,Electric,Automatic,3rd Owner,Pune,671666
3410,Hyundai,Venue,2014,11,134858,Diesel,Automatic,1st Owner,Ahmedabad,626538
3411,Ford,Freestyle,2015,10,8754,Diesel,Automatic,1st Owner,Nagpur,1364432
3412,Hyundai,i10,2017,8,106435,Diesel,Automatic,2nd Owner,Mumbai,538117
3413,Kia,Sonet,2013,12,109863,Electric,Automatic,3rd Owner,Mumbai,307509
3414,Ford,Ecosport,2020,5,133731,CNG,Manual,1st Owner,Pune,1108039
3415,Renault,Duster,2011,14,27737,Diesel,Automatic,1st Owner,Hyderabad,454857
3416,Toyota,Glanza,2015,10,107309,Petrol,Manual,3rd Owner,Chennai,1228178
3417,Honda,Civic,2017,8,21388,Electric,Manual,1st Owner,Chennai,306976
3418,Tata,Nexon,2016,9,64680,CNG,Manual,1st Owner,Bangalore,418736
3419,Toyota,Etios,2005,20,91346,Diesel,Automatic,3rd Owner,Delhi,192411
3420,Hyundai,i10,2007,18,43504,CNG,Automatic,3rd Owner,Bangalore,191372
3421,Honda,City,2013,12,13118,Electric,Manual,2nd Owner,Bangalore,1199253
3422,Renault,Kiger,2022,3,44617,CNG,Manual,1st Owner,Pune,577591
3423,Kia,Sonet,2012,13,29308,Diesel,Automatic,3rd Owner,Nagpur,1001272
3424,Hyundai,i10,2006,19,105366,Diesel,Automatic,1st Owner,Kolkata,352135
3425,Kia,Carnival,2011,14,92161,CNG,Automatic,2nd Owner,Hyderabad,656701
3426,Ford,Ecosport,2014,11,136666,Diesel,Manual,3rd Owner,Ahmedabad,342996
3427,Honda,Amaze,2009,16,89391,Diesel,Automatic,1st Owner,Pune,712932
3428,Kia,Sonet,2022,3,11617,CNG,Manual,1st Owner,Hyderabad,1389322
3429,Kia,Sonet,2021,4,128660,Diesel,Manual,2nd Owner,Ahmedabad,1187510
3430,Ford,Endeavour,2006,19,144533,Diesel,Automatic,2nd Owner,Chennai,396607
3431,Tata,Nexon,2020,5,87157,Diesel,Manual,3rd Owner,Bangalore,1259534
3432,Volkswagen,Vento,2008,17,102364,Diesel,Automatic,1st Owner,Pune,100024
3433,Honda,City,2013,12,74029,Diesel,Manual,3rd Owner,Pune,147531
3434,Hyundai,Creta,2014,11,98184,Diesel,Automatic,2nd Owner,Chennai,946366
3435,Mahindra,Scorpio,2007,18,130521,Petrol,Manual,3rd Owner,Chennai,234970
3436,Mahindra,Thar,2023,2,123206,Diesel,Automatic,3rd Owner,Ahmedabad,235280
3437,Maruti,Baleno,2014,11,64319,CNG,Automatic,3rd Owner,Nagpur,1106939
3438,Kia,Carens,2022,3,113358,Petrol,Manual,2nd Owner,Jaipur,1203722
3439,Tata,Nexon,2016,9,45225,Electric,Automatic,1st Owner,Ahmedabad,1328591
3440,Mahindra,XUV700,2009,16,133724,CNG,Manual,1st Owner,Bangalore,182609
3441,Tata,Altroz,2015,10,74216,Petrol,Automatic,1st Owner,Hyderabad,1028995
3442,Hyundai,Creta,2021,4,62237,Electric,Automatic,2nd Owner,Ahmedabad,1711684
3443,Renault,Triber,2005,20,125335,Petrol,Manual,2nd Owner,Kolkata,317178
3444,Toyota,Etios,2005,20,5978,Electric,Automatic,3rd Owner,Delhi,196754
3445,Kia,Sonet,2008,17,52444,Diesel,Manual,3rd Owner,Bangalore,664993
3446,Kia,Sonet,2020,5,73574,Electric,Manual,2nd Owner,Hyderabad,802787
3447,Mahindra,Bolero,2014,11,99411,Electric,Manual,3rd Owner,Mumbai,851982
3448,Ford,Figo,2013,12,147365,CNG,Manual,1st Owner,Delhi,383038
3449,Honda,Amaze,2015,10,141590,CNG,Manual,1st Owner,Jaipur,729533
3450,Ford,Aspire,2008,17,45375,CNG,Manual,1st Owner,Mumbai,574510
3451,Renault,Kiger,2007,18,129214,Petrol,Automatic,3rd Owner,Bangalore,360804
3452,Kia,Seltos,2007,18,112680,CNG,Automatic,2nd Owner,Jaipur,398610
3453,Honda,Amaze,2007,18,69682,Electric,Manual,1st Owner,Bangalore,445650
3454,Ford,Aspire,2023,2,135166,Diesel,Automatic,2nd Owner,Ahmedabad,1377372
3455,Renault,Captur,2016,9,59945,CNG,Automatic,1st Owner,Bangalore,798436
3456,Honda,Civic,2007,18,95713,Diesel,Manual,3rd Owner,Jaipur,317593
3457,Renault,Duster,2011,14,57555,Petrol,Automatic,2nd Owner,Pune,741200
3458,Maruti,Swift,2007,18,26495,Diesel,Manual,2nd Owner,Hyderabad,711749
3459,Honda,Jazz,2010,15,57116,Electric,Automatic,2nd Owner,Nagpur,337389
3460,Honda,Civic,2005,20,27814,Petrol,Automatic,1st Owner,Kolkata,261310
3461,Volkswagen,Polo,2014,11,28478,CNG,Automatic,1st Owner,Jaipur,186765
3462,Volkswagen,Virtus,2019,6,65598,Electric,Automatic,1st Owner,Mumbai,1161338
3463,Tata,Altroz,2019,6,52501,Electric,Automatic,1st Owner,Delhi,323982
3464,Ford,Freestyle,2023,2,120037,Diesel,Automatic,2nd Owner,Nagpur,1427088
3465,Toyota,Fortuner,2019,6,56241,Diesel,Automatic,2nd Owner,Mumbai,465260
3466,Toyota,Fortuner,2008,17,127301,Electric,Manual,3rd Owner,Delhi,426612
3467,Volkswagen,Virtus,2021,4,94215,Electric,Automatic,1st Owner,Mumbai,1615625
3468,Volkswagen,Virtus,2011,14,95903,Electric,Automatic,3rd Owner,Hyderabad,442346
3469,Mahindra,XUV500,2013,12,76183,Electric,Manual,1st Owner,Kolkata,447692
3470,Ford,Endeavour,2018,7,96920,Electric,Automatic,3rd Owner,Chennai,1391151
3471,Ford,Endeavour,2013,12,74488,Electric,Manual,2nd Owner,Chennai,528626
3472,Renault,Triber,2015,10,14457,Diesel,Automatic,1st Owner,Chennai,727016
3473,Tata,Punch,2005,20,76537,Electric,Automatic,1st Owner,Nagpur,218575
3474,Maruti,Baleno,2019,6,96592,CNG,Manual,2nd Owner,Jaipur,167732
3475,Kia,Sonet,2011,14,144900,CNG,Automatic,3rd Owner,Bangalore,336899
3476,Hyundai,i20,2018,7,104555,CNG,Manual,3rd Owner,Hyderabad,210971
3477,Renault,Duster,2006,19,77046,Petrol,Automatic,1st Owner,Kolkata,221437
3478,Honda,City,2015,10,32095,Petrol,Manual,2nd Owner,Chennai,1283668
3479,Kia,Carnival,2023,2,118215,Diesel,Manual,2nd Owner,Kolkata,1484472
3480,Ford,Aspire,2017,8,118215,Petrol,Manual,1st Owner,Delhi,1115478
3481,Volkswagen,Virtus,2013,12,34218,CNG,Manual,1st Owner,Nagpur,741853
3482,Hyundai,i10,2007,18,10543,Diesel,Automatic,2nd Owner,Mumbai,661677
3483,Hyundai,Verna,2015,10,35142,Electric,Automatic,3rd Owner,Hyderabad,1213287
3484,Renault,Duster,2021,4,56462,Diesel,Manual,2nd Owner,Pune,959906
3485,Toyota,Etios,2016,9,75671,Electric,Manual,2nd Owner,Mumbai,950324
3486,Tata,Harrier,2006,19,53687,Electric,Manual,3rd Owner,Kolkata,524734
3487,Ford,Endeavour,2006,19,131061,Petrol,Manual,1st Owner,Nagpur,170329
3488,Ford,Figo,2011,14,33780,Diesel,Manual,2nd Owner,Ahmedabad,524219
3489,Volkswagen,Taigun,2008,17,59290,Diesel,Automatic,2nd Owner,Jaipur,539288
3490,Kia,Seltos,2020,5,22337,Petrol,Automatic,3rd Owner,Chennai,617138
3491,Ford,Aspire,2006,19,135012,Petrol,Automatic,3rd Owner,Bangalore,262155
3492,Honda,Civic,2011,14,7786,Diesel,Automatic,3rd Owner,Chennai,894000
3493,Toyota,Fortuner,2005,20,81298,CNG,Manual,2nd Owner,Delhi,367344
3494,Maruti,Baleno,2008,17,123406,Diesel,Automatic,2nd Owner,Bangalore,141793
3495,Kia,Carens,2021,4,74987,CNG,Automatic,1st Owner,Jaipur,1234764
3496,Volkswagen,Vento,2005,20,57403,Diesel,Manual,2nd Owner,Chennai,331394
3497,Toyota,Glanza,2018,7,19178,Petrol,Automatic,1st Owner,Bangalore,305326
3498,Volkswagen,Virtus,2017,8,56336,Diesel,Manual,3rd Owner,Delhi,751207
3499,Ford,Aspire,2013,12,5843,Diesel,Manual,2nd Owner,Nagpur,404544
3500,Honda,City,2010,15,126349,Diesel,Manual,1st Owner,Pune,276627
3501,Volkswagen,Taigun,2011,14,29488,CNG,Manual,1st Owner,Hyderabad,306324
3502,Kia,Sonet,2006,19,105796,Diesel,Manual,2nd Owner,Jaipur,154300
3503,Maruti,Celerio,2012,13,19657,CNG,Automatic,3rd Owner,Hyderabad,926823
3504,Kia,Carens,2019,6,132248,Electric,Manual,3rd Owner,Jaipur,469717
3505,Toyota,Fortuner,2012,13,142957,Petrol,Automatic,1st Owner,Jaipur,310263
3506,Mahindra,XUV700,2009,16,119449,CNG,Manual,3rd Owner,Chennai,181820
3507,Tata,Tiago,2016,9,127431,Electric,Manual,2nd Owner,Chennai,190949
3508,Kia,Seltos,2023,2,115945,CNG,Automatic,2nd Owner,Jaipur,1486603
3509,Toyota,Innova,2014,11,139348,CNG,Manual,3rd Owner,Chennai,152887
3510,Tata,Tiago,2014,11,111750,CNG,Manual,1st Owner,Chennai,155743
3511,Ford,Freestyle,2016,9,95877,CNG,Manual,2nd Owner,Chennai,1234800
3512,Maruti,Celerio,2009,16,44988,Electric,Automatic,2nd Owner,Hyderabad,733422
3513,Renault,Captur,2020,5,76174,CNG,Manual,2nd Owner,Hyderabad,465995
3514,Kia,Carnival,2009,16,80617,Diesel,Automatic,3rd Owner,Ahmedabad,112289
3515,Maruti,WagonR,2015,10,100469,CNG,Automatic,3rd Owner,Kolkata,1131715
3516,Hyundai,Venue,2018,7,39752,Diesel,Automatic,2nd Owner,Ahmedabad,458026
3517,Toyota,Yaris,2012,13,95048,Petrol,Manual,2nd Owner,Kolkata,786588
3518,Maruti,Dzire,2014,11,37486,Diesel,Manual,2nd Owner,Delhi,1154019
3519,Mahindra,Bolero,2014,11,101421,Petrol,Manual,2nd Owner,Pune,1125738
3520,Maruti,Swift,2015,10,79165,CNG,Automatic,3rd Owner,Bangalore,718334
3521,Volkswagen,Taigun,2016,9,119069,Diesel,Manual,2nd Owner,Jaipur,527700
3522,Renault,Captur,2018,7,138424,Petrol,Automatic,1st Owner,Hyderabad,299280
3523,Ford,Figo,2014,11,57670,Petrol,Automatic,1st Owner,Chennai,837983
3524,Kia,Carens,2010,15,29507,Electric,Manual,1st Owner,Kolkata,754068
3525,Volkswagen,Vento,2007,18,115161,Petrol,Automatic,3rd Owner,Mumbai,120967
3526,Toyota,Yaris,2011,14,25520,Petrol,Manual,2nd Owner,Bangalore,370521
3527,Ford,Aspire,2006,19,13645,Diesel,Manual,3rd Owner,Bangalore,457945
3528,Volkswagen,Polo,2010,15,5639,Diesel,Automatic,3rd Owner,Delhi,205437
3529,Volkswagen,Vento,2021,4,82897,CNG,Automatic,3rd Owner,Pune,1462410
3530,Ford,Endeavour,2012,13,76557,Diesel,Manual,3rd Owner,Bangalore,612914
3531,Hyundai,i20,2014,11,53849,Electric,Automatic,2nd Owner,Ahmedabad,658065
3532,Ford,Aspire,2013,12,12860,CNG,Automatic,3rd Owner,Jaipur,567895
3533,Tata,Harrier,2018,7,111552,Diesel,Automatic,3rd Owner,Chennai,1245426
3534,Kia,Carnival,2019,6,84259,CNG,Manual,2nd Owner,Kolkata,1536578
3535,Hyundai,Creta,2013,12,105669,Diesel,Automatic,1st Owner,Pune,642487
3536,Ford,Endeavour,2014,11,42794,Diesel,Automatic,1st Owner,Delhi,996754
3537,Volkswagen,Polo,2022,3,103312,CNG,Automatic,2nd Owner,Kolkata,1547526
